filename,runtime_seconds,count
5-5-5-4-3-77-EdAd.cnf,720.003406133,TIMED OUT
5-5-4-6-3-13-EuAd.cnf,720.003537020,TIMED OUT
s820_d10_s.cnf,720.040569264,TIMED OUT
L3-telatko32.cnf,1.316809726,0
mitexams_problem02_length_3.cnf,720.008828113,TIMED OUT
L3-telatko19.cnf,720.002926740,TIMED OUT
unit6_3_b.cnf,720.003789208,TIMED OUT
ldomino-25-winA-false-after.qcnf.cnf,720.003965961,TIMED OUT
intermediate128.cnf,1.510176219,0
L1-telatko7.cnf,14.548488768,0
texas.PI_main^08.E-f3.cnf,720.003571384,TIMED OUT
genbuf9b4n.unsat.cnf,720.003609470,TIMED OUT
ldomino-15-winA-false-after.qcnf.cnf,11.486202541,0
nreachq_query71_1344.cnf,197.468128683,0
sortnetsort9.AE.stepl.012.cnf,720.010755508,TIMED OUT
gttt_2_2_000111_4x4_b.cnf,187.721793737,0
ldomino-16-winA-true-after.qcnf.cnf,720.003060591,TIMED OUT
query71_query36_1344n.cnf,720.003269902,TIMED OUT
arbiter-09-comp-error01-qbf-hardness-depth-15.cnf,168.256035240,0
stmt17_86_98.cnf,18.135504010,0
C6288.blif_0.10_0.20_0_1_inp_exact.cnf,95.714774754,0
test5_quant7.cnf,.176951065,0
Adder2-16-c.cnf,171.711677385,0
sat18_problem07_length_3.cnf,720.003249969,TIMED OUT
ldomino-22-winB-false-end.qcnf.cnf,720.002955954,TIMED OUT
arbiter-05-comp-error01-qbf-hardness-depth-8.cnf,6.521575358,0
5-5-6-5-3-90-EuAd.cnf,720.003101550,TIMED OUT
ldomino-17-winA-true-after.qcnf.cnf,720.002884599,TIMED OUT
b22_PR_9_90.cnf,110.205745718,0
stmt29_226_376.cnf,3.245597843,0
ldomino-24-winA-true-after.qcnf.cnf,720.003407752,TIMED OUT
W5-Umbrella_tbm_05.tex.moduleQ3.8S.000001.cnf,100.928440930,0
usb-phy-fixpoint-5.cnf,36.072356499,0
5-5-5-5-3-53-EuAu.cnf,720.002923390,TIMED OUT
eequery_query42_1344.cnf,720.003108454,TIMED OUT
L1-telatko0.cnf,720.003106170,TIMED OUT
cmu.gigamax.B-d4.cnf,720.002978111,TIMED OUT
5-5-6-6-3-17-EuAu.cnf,720.003112855,TIMED OUT
b22_C_2_12.cnf,720.003380167,TIMED OUT
ldomino-18-winB-false-after.qcnf.cnf,720.003072818,TIMED OUT
5-5-4-4-3-2-EdAu.cnf,720.003100201,TIMED OUT
ldomino-24-winB-false-after.qcnf.cnf,720.003111426,TIMED OUT
hein_18_7x7-13.pg.cnf,720.003371385,TIMED OUT
5-5-5-9-3-79-EuAu.cnf,720.003353516,TIMED OUT
mult_bool_matrix_dyn_9_5.sat.cnf,720.002851704,TIMED OUT
p20-1.pddl_planlen=48.cnf,720.003321025,TIMED OUT
ldomino-20-winA-true-after.qcnf.cnf,720.003052167,TIMED OUT
query71_query31_1344n.cnf,720.002840333,TIMED OUT
sat18_problem03_length_3.cnf,720.005401261,TIMED OUT
